3.65945,0.50706,-5.6485,-46.289
3.72469,0.513895,-4.51725,-47.649
3.78997,0.520658,-3.386,-49.009
3.8553,0.527352,-2.24375,-49.6653
3.92069,0.533979,-1.1015,-50.3215
3.98613,0.540541,0.43015,-50.6007
4.05163,0.547039,1.9618,-50.88
4.11718,0.553474,3.50465,-50.737
4.18279,0.559847,5.0475,-50.594
4.24847,0.566159,6.55275,-50.5517
4.3142,0.572408,8.058,-50.5095
4.38,0.578594,9.95625,-50.5028
4.44587,0.584717,11.8545,-50.496
4.51179,0.590775,13.578,-50.458
4.57778,0.596765,15.3015,-50.42
4.64384,0.602687,16.6547,-50.7912
4.70996,0.608536,18.008,-51.1625
4.77615,0.61431,19.5528,-52.346
4.84241,0.620005,21.0975,-53.5295
4.90873,0.625617,22.2347,-54.9345
4.97513,0.631142,23.372,-56.3395
5.04159,0.636573,24.8825,-58.6998
5.10813,0.641904,26.393,-61.06
5.17474,0.647128,27.0383,-62.5323
5.24142,0.652239,27.6835,-64.0045
5.30819,0.657227,27.9035,-66.3465
5.37503,0.662085,28.1235,-68.6885
5.44197,0.666801,27.56,-69.7288
5.50899,0.671365,26.9965,-70.769
5.57611,0.67577,25.526,-71.4398
5.64333,0.680006,24.0555,-72.1105
5.71065,0.684066,22.192,-71.9838
5.77807,0.687942,20.3285,-71.857
5.8456,0.691629,17.2267,-71.291
5.91323,0.69512,14.125,-70.725
5.98097,0.69841,12.097,-70.2387
6.04883,0.701494,10.069,-69.7525
6.1168,0.704369,8.20525,-69.2887
6.18488,0.707031,6.3415,-68.825
6.25307,0.709479,4.49075,-68.3291
6.32138,0.71171,2.64,-67.8332
6.3898,0.713724,1.0775,-67.1921
6.45834,0.715521,-0.485,-66.551
6.52699,0.717101,-1.901,-65.5228
6.59575,0.718466,-3.317,-64.4945
6.66462,0.719619,-4.25325,-63.505
6.7336,0.720562,-5.1895,-62.5155
6.80269,0.721301,-6.2415,-61.2515
6.87189,0.72184,-7.2935,-59.9875
6.94118,0.722186,-8.31775,-58.9123
7.01058,0.722345,-9.342,-57.837
7.08007,0.722326,-10.539,-56.6427
7.14965,0.722138,-11.736,-55.4485
7.21933,0.72179,-12.9695,-54.059
7.28908,0.721295,-14.203,-52.6695
7.35892,0.720667,-15.1948,-51.5475
7.42882,0.719923,-16.1865,-50.4255
7.49878,0.719077,-17.093,-49.3325
7.56881,0.718148,-17.9995,-48.2395
7.63888,0.717152,-19.1928,-46.8925
7.70899,0.716104,-20.386,-45.5455
7.77914,0.71502,-21.5895,-43.9215
7.84933,0.713913,-22.793,-42.2975
7.91954,0.712799,-23.2797,-41.1358
7.98978,0.71169,-23.7665,-39.974
8.06004,0.710599,-23.925,-38.4745
8.13032,0.709536,-24.0835,-36.975
8.2006,0.708514,-24.117,-34.9847
8.2709,0.707543,-24.1505,-32.9945
8.3412,0.706632,-24.0753,-31.1083
8.4115,0.705789,-24,-29.222
8.4818,0.705023,-23.6702,-27.1975
8.5521,0.704341,-23.3405,-25.173
8.62238,0.703748,-22.9533,-23.252
8.69265,0.70325,-22.566,-21.331
8.76291,0.702851,-22.0425,-19.483
8.83316,0.702555,-21.519,-17.635
8.90338,0.702363,-20.9922,-15.8197
8.97359,0.702276,-20.4655,-14.0045
9.04377,0.702296,-19.802,-12.0332
9.11393,0.70242,-19.1385,-10.062
9.18407,0.702647,-18.0753,-8.85125
9.25418,0.702974,-17.012,-7.6405
9.32427,0.703396,-15.8918,-6.5595
9.39433,0.703907,-14.7715,-5.4785
9.46437,0.7045,-13.7368,-4.73575
9.53439,0.705167,-12.702,-3.993
9.60438,0.705899,-11.6303,-3.41625
9.67434,0.706684,-10.5585,-2.8395
9.74429,0.707511,-8.62925,-2.2165
9.8142,0.70837,-6.7,-1.5935
9.88409,0.709248,-5.32625,-1.2455
9.95396,0.710134,-3.9525,-0.8975
10.0238,0.711017,0,0
10.0936,0.711889,0,6.96138e-321
10.1634,0.712743,12.1231,11.1943
10.2331,0.713571,9.03236,6.19216
10.3028,0.714364,9.03553,11.303
10.3725,0.715117,13.1863,14.7929
10.4422,0.71582,16.2413,17.5085
10.5118,0.716469,18.6899,19.9253
10.5813,0.717055,21.0885,21.8072
10.6509,0.717573,22.5029,22.4516
10.7204,0.718017,21.6268,20.8703
10.7898,0.718381,20.0854,18.8342
10.8593,0.718659,17.494,16.1117
10.9287,0.718847,14.8332,14.1116
10.998,0.71894,13.7249,13.512
11.0673,0.718933,13.4962,13.4849
11.1366,0.718824,13.4704,13.4566
11.2058,0.718607,13.4456,13.447
11.275,0.718282,13.4644,13.5003
11.3442,0.717845,13.564,13.6479
11.4133,0.717294,13.7582,13.8668
11.4824,0.716628,13.9446,13.9136
11.5514,0.715847,13.8126,13.6961
11.6204,0.714951,13.5513,13.4011
11.6894,0.71394,13.3193,13.5001
11.7583,0.712815,13.9815,14.7347
11.8272,0.711578,15.638,16.6924
11.896,0.710232,17.6842,16.9277
11.9648,0.708781,16.0711,15.2899
12.0336,0.707227,14.4667,13.6641
12.1023,0.705568,12.8115,11.5185
12.171,0.703806,10.1709,9.16433
12.2397,0.701942,8.45894,8.1378
12.3084,0.699975,8.10494,8.33302
12.377,0.697902,9.00589,10.4545
12.4456,0.695722,11.805,13.2017
12.5141,0.69343,12.6755,13.8911
12.5827,0.691026,15.0086,16.0669
12.6512,0.688506,17.0597,16.9011
12.7197,0.685869,15.7279,16.8757
12.7881,0.683114,17.9502,17.3418
12.8566,0.68024,18.4794,18.9502
12.925,0.677244,17.9877,17.0207
12.9934,0.674128,16.4261,15.9033
13.0618,0.670891,15.331,14.8088
13.1302,0.667532,14.4083,14.2019
13.1985,0.664053,14.1547,14.1516
13.2669,0.660453,14.1764,14.2195
13.3352,0.656734,14.2882,14.3695
13.4035,0.652897,14.4918,14.6777
13.4718,0.648943,15.1463,16.0284
13.5401,0.644874,16.8645,17.96
13.6084,0.640693,18.9926,19.904
13.6766,0.636401,20.7755,22.0587
13.7448,0.632001,22.6638,21.9572
13.8131,0.627496,21.2273,20.1112
13.8813,0.622889,18.9295,18.3065
13.9494,0.618184,17.6617,17.1986
14.0176,0.613383,17.3037,17.521
14.0857,0.608492,17.6527,17.7022
14.1538,0.603513,17.6188,17.5062
14.2219,0.598452,17.3222,17.1497
14.2899,0.593313,17.0361,16.9543
14.3579,0.588105,16.9617,17.0411
14.4259,0.582836,17.2223,17.4945
14.4938,0.577516,17.799,18.1141
14.5617,0.572155,18.1663,18.0685
14.6295,0.566761,17.7209,17.3304
14.6973,0.561342,16.9497,16.6521
14.765,0.555906,16.4473,16.2562
14.8327,0.550459,16.0794,15.8913
14.9003,0.545009,15.6262,15.3579
14.9679,0.539562,15.1508,14.9665
15.0354,0.534125,14.8809,14.85
15.1028,0.528703,14.9673,15.2583
15.1701,0.523303,15.823,16.4918
15.2374,0.517929,16.739,16.7836
15.3046,0.512586,16.6659,16.5292
15.3717,0.50728,16.3188,16.0713
15.4388,0.502015,15.7945,15.4493
15.5057,0.496793,14.9414,14.3901
15.5726,0.49162,13.7849,13.1286
15.6394,0.486498,12.777,12.6145
15.7061,0.481429,12.641,12.8433
15.7727,0.476417,13.3083,13.9018
15.8393,0.471462,13.8424,13.9713
15.9057,0.466566,14.5538,15.3513
15.9721,0.461731,16.0607,14.772
16.0384,0.456957,13.3593,12.2755
16.1046,0.452243,11.2164,6.96138e-321
16.1708,0.44759,0.0533984,0.0482866
16.2368,0.442995,0.0506687,0.20468
16.3028,0.438459,0.0183241,0.0042117
16.3687,0.433978,0.00262434,0.00171269
16.4345,0.429551,0.00206677,0.00181582
16.5003,0.425173,0.00149523,0.0016834
16.566,0.420842,0.00194891,0.00212421
16.6316,0.416556,0.00216687,0.0022329
16.6972,0.412311,0.00433548,0.00602915
16.7627,0.408105,0.0145166,0.0209143
16.8282,0.403935,0.0256436,0.0302328
16.8936,0.3998,0.0352731,0.03941
16.959,0.395699,0.0416623,0.0429852
17.0243,0.391631,0.043086,0.0431585
17.0896,0.387595,0.0432511,0.0433402
17.1548,0.383591,0.0434109,0.0434019
17.22,0.379616,0.0432897,0.0430597
17.2852,0.375672,0.0426564,0.0421338
17.3502,0.371755,0.0414607,0.040814
17.4153,0.367865,0.0403596,0.0405398
17.4803,0.364001,0.0411348,0.0418375
17.5452,0.360162,0.0427364,0.0436998
17.6101,0.356347,0.0442383,0.043061
17.675,0.352554,0.0401471,0.0361471
17.7398,0.348781,0.0320921,0.027624
17.8046,0.345028,0.0232284,0.0192703
17.8693,0.341294,0.0213972,0.0249027
17.934,0.337577,0.0310227,0.0380609
17.9987,0.333875,0.0478141,0.0591514
18.0634,0.330188,0.0758655,0.0934454
18.128,0.326514,0.10968,0.118507
18.1927,0.322852,0.11947,0.11302
18.2573,0.319201,0.0967622,0.0718051
18.3218,0.31556,0.0453196,0.0228645
18.3864,0.311928,0.0488457,0.013952
18.451,0.308303,0.0142576,0.0152714
18.5156,0.304686,0.0139195,0.0165366
18.5802,0.301074,0.0317261,0.0108875
18.6448,0.297468,0.0104624,0.0260957
18.7094,0.293867,0.0213324,0.0202039
18.774,0.290268,0.0239675,0.0270896
18.8387,0.286669,0.0290864,0.0310303
18.9034,0.283067,0.03339,0.0357867
18.9682,0.279458,0.0378037,0.0389103
19.033,0.27584,0.0391706,0.0391875
19.0979,0.272209,0.0390505,0.038814
19.1629,0.268564,0.0384418,0.0380082
19.228,0.264901,0.0373692,0.0364285
19.2932,0.261218,0.0342093,0.0303974
19.3585,0.257513,0.0253137,0.0199922
19.424,0.253784,0.0151863,0.0109047
19.4896,0.250028,0.00800961,0.00565134
19.5553,0.246244,0.00568895,0.0127576
19.6211,0.24243,0.00765695,0.0101796
19.6872,0.238584,0.0152528,0.0205617
19.7533,0.234704,0.0251589,0.0265321
19.8197,0.23079,0.0262107,0.0255648
19.8862,0.226839,0.0251846,0.0250441
19.9528,0.222851,0.0252816,0.025608
20.0197,0.218825,0.026155,0.0266838
20.0867,0.21476,0.0270408,0.0273024
20.1539,0.210656,0.0272784,0.0270248
20.2213,0.206511,0.0264591,0.0256423
20.2889,0.202325,0.0247723,0.023918
20.3567,0.198099,0.0237808,0.024039
20.4246,0.193832,0.0249912,0.0261301
20.4927,0.189524,0.027317,0.0283024
20.561,0.185175,0.0290113,0.0296976
20.6295,0.180787,0.0303541,0.0310773
20.6981,0.176358,0.0321405,0.0332731
20.767,0.171891,0.0341891,0.0350364
20.8359,0.167387,0.0354404,0.0355882
20.9051,0.162845,0.0350326,0.0337089
20.9743,0.158268,0.031346,0.0288551
21.0438,0.153656,0.0280092,0.0278604
21.1133,0.149012,0.0282555,0.0287245
21.183,0.144336,0.0294702,0.0303849
21.2528,0.139629,0.0314592,0.0328809
21.3227,0.134894,0.0351541,0.0378991
21.3927,0.13013,0.0413,0.0455326
21.4629,0.125338,0.048073,0.0493192
21.5331,0.120518,0.0491129,0.0475778
21.6035,0.115673,0.0443113,0.0406083
21.6741,0.110801,0.0409577,0.0402058
21.7448,0.105904,0.0370516,0.0315165
21.8156,0.100982,0.027067,0.0212412
21.8865,0.0960358,0.0194655,0.0520811
21.9576,0.0910665,0.0623811,1.39178e-320
22.0289,0.0860744,-1.4855,-0.482
22.1002,0.0810601,0.73975,-0.294
22.1717,0.0760244,2.965,-0.106
22.2434,0.0709677,5.17325,-0.0745
22.3151,0.0658906,7.3815,-0.043
22.387,0.0607939,9.732,0.002
22.4589,0.0556779,12.0825,0.047
22.531,0.0505432,14.3735,0.07925
22.6032,0.0453903,16.6645,0.1115
22.6754,0.0402197,18.8443,0.13775
22.7477,0.0350318,21.024,0.164
22.8201,0.029827,23.4552,0.11775
22.8925,0.0246056,25.8865,0.0715
22.965,0.019368,27.4573,0.02575
23.0374,0.0141145,29.028,-0.02
23.1099,0.00884519,30.88,-0.086
23.1824,0.00356029,32.732,-0.152
23.2548,-0.0017401,34.369,-0.23075
23.3272,-0.00705594,36.006,-0.3095
23.3995,-0.0123869,38.4402,-0.801575
23.4717,-0.0177322,40.8745,-1.29365
23.5438,-0.0230909,42.5252,-3.23583
23.6156,-0.0284621,44.176,-5.178
23.6873,-0.0338452,44.3543,-6.229
23.7587,-0.0392391,44.5325,-7.28
23.8297,-0.0446432,44.5547,-8.502
23.9005,-0.0500567,44.577,-9.724
23.9709,-0.0554788,44.5135,-10.7175
24.0409,-0.0609089,44.45,-11.711
24.1104,-0.0663463,44.2248,-12.829
24.1796,-0.0717905,43.9995,-13.947
24.2482,-0.0772407,43.6367,-14.8987
24.3163,-0.0826967,43.274,-15.8505
24.3839,-0.0881577,42.6782,-16.9188
24.451,-0.0936235,42.0825,-17.987
24.5175,-0.0990935,41.0132,-19.1793
24.5834,-0.104568,39.944,-20.3715
24.6487,-0.110045,38.4952,-21.324
24.7134,-0.115526,37.0465,-22.2765
24.7774,-0.12101,35.3675,-23.0157
24.8409,-0.126497,33.6885,-23.755
24.9037,-0.131987,30.8213,-24.6463
24.9659,-0.13748,27.954,-25.5375
25.0274,-0.142975,26.4593,-25.8792
25.0883,-0.148473,24.9645,-26.221
25.1486,-0.153973,23.708,-26.369
25.2082,-0.159476,22.4515,-26.517
25.2672,-0.164982,20.3672,-25.9983
25.3256,-0.170491,18.283,-25.4795
25.3835,-0.176004,16.9273,-24.3897
25.4407,-0.18152,15.5715,-23.3
25.4974,-0.187039,14.5418,-22.2907
25.5535,-0.192563,13.512,-21.2815
25.6092,-0.198091,12.5665,-20.4642
25.6644,-0.203625,11.621,-19.647
25.7191,-0.209163,10.7067,-18.9458
25.7734,-0.214708,9.7925,-18.2445
25.8273,-0.220259,8.46683,-17.317
25.8808,-0.225816,7.14115,-16.3895
25.9339,-0.231381,5.84432,-15.9447
25.9867,-0.236952,4.5475,-15.5
26.0392,-0.24253,2.8755,-15.5115
26.0913,-0.248116,1.2035,-15.523
26.1432,-0.253709,-0.494,-15.8703
26.1947,-0.25931,-2.1915,-16.2175
26.2459,-0.264919,-3.093,-17.46
26.2969,-0.270536,-3.9945,-18.7025
26.3476,-0.276162,-4.6035,-20.377
26.3981,-0.281796,-5.2125,-22.0515
26.4484,-0.287439,-5.4205,-23.6852
26.4984,-0.293091,-5.6285,-25.319
26.5482,-0.298752,-5.48425,-26.99
26.5979,-0.304422,-5.34,-28.661
26.6473,-0.310103,-5.2745,-30.6123
26.6966,-0.315793,-5.209,-32.5635
26.7457,-0.321492,-6.002,-34.299
26.7947,-0.327202,-6.795,-36.0345
26.8435,-0.332923,-7.62,-37.9425
26.8923,-0.338653,-8.445,-39.8505
26.9408,-0.344395,-7.94225,-41.593
26.9893,-0.350147,-7.4395,-43.3355
27.0377,-0.355909,-6.544,-44.8122
27.0859,-0.361683,-5.6485,-46.289
27.1341,-0.367468,-4.51725,-47.649
27.1821,-0.373264,-3.386,-49.009
27.2301,-0.379071,-2.24375,-49.6653
27.278,-0.384889,-1.1015,-50.3215
27.3258,-0.390718,0.43015,-50.6007
27.3735,-0.39656,1.9618,-50.88
27.4212,-0.402414,3.50465,-50.737
27.4689,-0.40828,5.0475,-50.594
27.5166,-0.414159,6.55275,-50.5517
27.5643,-0.420051,8.058,-50.5095
27.6121,-0.425957,9.95625,-50.5028
27.6599,-0.431877,11.8545,-50.496
27.7077,-0.43781,13.578,-50.458
27.7556,-0.443757,15.3015,-50.42
27.8036,-0.449719,16.6547,-50.7912
27.8517,-0.455696,18.008,-51.1625
27.8999,-0.461687,19.5528,-52.346
27.9482,-0.467693,21.0975,-53.5295
27.9966,-0.473714,22.2347,-54.9345
28.0452,-0.479751,23.372,-56.3395
28.0939,-0.485803,24.8825,-58.6998
28.1428,-0.491871,26.393,-61.06
28.1919,-0.497955,27.0383,-62.5323
28.241,-0.504054,27.6835,-64.0045
28.2904,-0.510169,27.9035,-66.3465
28.3399,-0.5163,28.1235,-68.6885
28.3896,-0.522448,27.56,-69.7288
28.4395,-0.528611,26.9965,-70.769
28.4895,-0.534791,25.526,-71.4398
28.5398,-0.540986,24.0555,-72.1105
28.5902,-0.547198,22.192,-71.9838
28.6407,-0.553427,20.3285,-71.857
28.6915,-0.559671,17.2267,-71.291
28.7424,-0.565931,14.125,-70.725
28.7935,-0.572208,12.097,-70.2387
28.8447,-0.5785,10.069,-69.7525
28.8961,-0.584809,8.20525,-69.2887
28.9476,-0.591133,6.3415,-68.825
28.9993,-0.597473,4.49075,-68.3291
29.0511,-0.603829,2.64,-67.8332
29.103,-0.610201,1.0775,-67.1921
29.155,-0.616588,-0.485,-66.551
29.2072,-0.622991,-1.901,-65.5228
29.2594,-0.62941,-3.317,-64.4945
29.3118,-0.635846,-4.25325,-63.505
29.3642,-0.642298,-5.1895,-62.5155
29.4168,-0.648768,-6.2415,-61.2515
29.4695,-0.655254,-7.2935,-59.9875
29.5222,-0.661758,-8.31775,-58.9123
29.5751,-0.66828,-9.342,-57.837
29.6281,-0.674819,-10.539,-56.6427
29.6811,-0.681375,-11.736,-55.4485
29.7343,-0.68795,-12.9695,-54.059
29.7875,-0.694542,-14.203,-52.6695
29.8408,-0.701152,-15.1948,-51.5475
29.8942,-0.707779,-16.1865,-50.4255
29.9477,-0.714424,-17.093,-49.3325
30.0012,-0.721087,-17.9995,-48.2395
30.0548,-0.727767,-19.1928,-46.8925
30.1084,-0.734463,-20.386,-45.5455
30.1622,-0.741177,-21.5895,-43.9215
30.2159,-0.747907,-22.793,-42.2975
30.2698,-0.754653,-23.2797,-41.1358
30.3236,-0.761415,-23.7665,-39.974
30.3775,-0.768192,-23.925,-38.4745
30.4315,-0.774985,-24.0835,-36.975
30.4854,-0.781792,-24.117,-34.9847
30.5394,-0.788612,-24.1505,-32.9945
30.5934,-0.795447,-24.0753,-31.1083
30.6475,-0.802294,-24,-29.222
30.7015,-0.809154,-23.6702,-27.1975
30.7555,-0.816024,-23.3405,-25.173
30.8096,-0.822905,-22.9533,-23.252
30.8635,-0.829795,-22.566,-21.331
30.9175,-0.836692,-22.0425,-19.483
30.9714,-0.843597,-21.519,-17.635
31.0252,-0.850509,-20.9922,-15.8197
31.079,-0.85743,-20.4655,-14.0045
31.1327,-0.864361,-19.802,-12.0332
31.1863,-0.871302,-19.1385,-10.062
31.2397,-0.878255,-18.0753,-8.85125
31.2931,-0.885219,-17.012,-7.6405
31.3463,-0.892195,-15.8918,-6.5595
31.3994,-0.899183,-14.7715,-5.4785
31.4523,-0.906182,-13.7368,-4.73575
31.5051,-0.913194,-12.702,-3.993
31.5577,-0.920217,-11.6303,-3.41625
31.6102,-0.927252,-10.5585,-2.8395
31.6625,-0.934297,-8.62925,-2.2165
31.7146,-0.941353,-6.7,-1.5935
31.7665,-0.948417,-5.32625,-1.2455
31.8183,-0.95549,-3.9525,-0.8975
31.8699,-0.962569,0,4.79244e-322
31.9213,-0.969655,4.66172e-310,0
31.9724,-0.976744,0,0
32.0235,-0.983836,0,0
32.0743,-0.990929,0,0
32.1249,-0.998021,0,0
32.1753,-1.00511,0,7.16395e-322
32.2256,-1.01219,4.94066e-324,0
32.2756,-1.01927,0,0
32.3255,-1.02633,0,0
32.3753,-1.03338,0,0
32.4248,-1.04041,0,0
32.4742,-1.04743,0,0
32.5234,-1.05442,0,0
32.5725,-1.06137,0,0
32.6214,-1.06829,0,1.3488e-321
32.6703,-1.07517,4.66172e-310,0
32.7189,-1.08199,0,0
32.7674,-1.08875,0,0
32.8158,-1.09543,0,0
32.864,-1.10203,0,0
32.9121,-1.10854,0,0
32.96,-1.11494,0,0
33.0077,-1.12123,0,0
33.0553,-1.12741,0,0
33.1026,-1.13346,0,0
33.1498,-1.13937,0,0
33.1969,-1.14516,0,0
33.2437,-1.15081,0,0
33.2904,-1.15631,0,0
33.3369,-1.16167,0,0
33.3833,-1.16689,0,0
33.4295,-1.17196,0,6.37345e-322
33.4756,-1.17689,0,4.66172e-310
33.5215,-1.18168,1.023e+200,9.17714e+170
33.5673,-1.18633,1.15452e+204,1.09907e-89
33.6129,-1.19084,1.71398e+185,2.88068e+214
33.6585,-1.19522,2.26099e-80,6.19977e+223
33.704,-1.19947,9.77455e+199,9.17714e+170
33.7493,-1.2036,5.73572e+169,1.42212e-319
33.7946,-1.20762,0,4.79244e-322
33.8399,-1.21154,0,4.66172e-310
33.8851,-1.21537,6.19962e+223,4.45197e+252
33.9303,-1.21911,2.97327e+222,1.70888e+214
33.9755,-1.22279,4.09488e+170,3.99183e+252
34.0207,-1.22641,1.46841e+142,0
34.0659,-1.22999,0,1.11165e-321
34.1112,-1.23355,0,4.66172e-310
34.1567,-1.23712,1.023e+200,9.17714e+170
34.2023,-1.24071,1.15452e+204,1.09907e-89
34.2481,-1.24436,1.71398e+185,2.88068e+214
34.2942,-1.24807,2.26099e-80,6.19977e+223
34.3405,-1.25188,9.77455e+199,9.17714e+170
34.3872,-1.25578,5.73572e+169,1.95322e-153
34.4342,-1.25981,2.05933e-115,9.66462e+232
34.4816,-1.26397,1.23762e+224,8.78419e+247
34.5295,-1.26828,3.14634e+161,1.96872e-153
34.5778,-1.27276,5.53944e+213,9.3811e+20
34.6267,-1.27742,3.32233e+257,1.94626e+227
34.676,-1.28228,7.07096e+194,1.45064e-308
34.7259,-1.28734,0,7.16395e-322
34.7763,-1.29262,4.66172e-310,15.9357
34.8274,-1.29812,15.5278,15.478
34.879,-1.30386,20.3327,21.0972
34.9313,-1.30985,22.5475,24.4581
34.9842,-1.3161,27.2922,29.1301
35.0377,-1.32261,31.5519,33.4253
35.0919,-1.32938,33.4672,33.4412
35.1467,-1.33643,33.5717,35.0648
35.2022,-1.34376,0,4.00193e-322
35.2584,-1.35137,4.66172e-310,3.45846e-323
35.3151,-1.35926,1.82089e-306,3.69554e-33
35.3725,-1.36743,4.66172e-310,9.38725e-323
35.4306,-1.37589,1.4822e-322,2.05331
35.4892,-1.38463,0,4.00193e-322
35.5485,-1.39364,4.66172e-310,3.45846e-323
35.6083,-1.40293,1.82089e-306,9.96008e-43
35.6687,-1.41249,4.66172e-310,9.38725e-323
35.7296,-1.42231,1.4822e-322,24.4581
35.791,-1.43239,4.59481e-322,1.3488e-321
35.8528,-1.44271,0,15.9357
35.915,-1.45328,15.5278,15.478
35.9776,-1.46408,20.3327,21.0972
36.0406,-1.47511,22.5475,24.4581
36.1038,-1.48636,27.2922,29.1301
36.1673,-1.49782,31.5519,33.4253
36.231,-1.50946,33.4672,33.4412
36.2949,-1.52127,33.5717,35.0648
36.3591,-1.53323,35.6633,32.4801
36.4234,-1.54534,22.118,19.8327
36.4879,-1.55757,18.4813,17.2749
36.5525,-1.56993,16.1468,15.2982
36.6172,-1.58239,14.7106,13.981
36.682,-1.59495,13.7342,13.5246
36.7469,-1.6076,13.4527,13.4755
36.8119,-1.62034,13.5336,13.6022
36.8768,-1.63316,0,7.16395e-322
36.9418,-1.64607,4.66172e-310,4.66172e-310
37.0068,-1.65905,-16.6922,-5.54457
37.0718,-1.67212,-13.0299,-4.03776
37.1368,-1.68527,-10.4217,-3.03194
37.2017,-1.69851,-8.00266,-2.0829
37.2665,-1.71184,-2.94023,-1.28295
37.3312,-1.72528,1.30898,0.291223
37.3959,-1.73882,5.81475,0.964236
37.4604,-1.75249,0,7.16395e-322
37.5249,-1.76629,0,4.66172e-310
37.5892,-1.78025,54.8466,-0.780933
37.6533,-1.79438,57.9107,-1.18599
37.7173,-1.80869,61.5484,-1.63106
37.7812,-1.82322,65.2166,-2.10967
37.8449,-1.83798,68.3411,-2.56564
37.9085,-1.853,71.3675,-2.72526
37.9719,-1.86832,76.127,-3.71212
38.0351,-1.88397,0,1.3488e-321
38.0981,-1.89999,4.66172e-310,15.9357
38.1608,-1.91644,15.5278,15.478
38.2233,-1.93336,20.3327,21.0972
38.2855,-1.95079,22.5475,24.4581
38.3474,-1.9688,27.2922,29.1301
38.4089,-1.98743,31.5519,33.4253
38.4701,-2.00672,33.4672,33.4412
38.5308,-2.02674,33.5717,35.0648
38.5911,-2.04751,35.6633,32.4801
38.6509,-2.06908,22.118,19.8327
38.7102,-2.09148,18.4813,17.2749
38.7691,-2.11475,16.1468,15.2982
38.8273,-2.13892,14.7106,13.981
38.8851,-2.16402,13.7342,13.5246
38.9422,-2.19007,13.4527,13.4755
38.9989,-2.21709,13.5336,13.6022
39.0549,-2.24509,0,1.3488e-321
39.1103,-2.27411,4.66172e-310,-0.641474
