-0.0283661,11.1508
-0.0295865,11.2185
-0.0308021,11.2861
-0.0320129,11.3537
-0.0332187,11.4213
-0.0344193,11.4888
-0.0356146,11.5564
-0.0368045,11.6239
-0.0379887,11.6914
-0.0391673,11.7589
-0.0403401,11.8264
-0.041507,11.8938
-0.0426679,11.9612
-0.0438227,12.0286
-0.0449713,12.0959
-0.0461136,12.1633
-0.0472497,12.2306
-0.0483793,12.2978
-0.0495025,12.3651
-0.0506193,12.4322
-0.0517295,12.4994
-0.0528332,12.5665
-0.0539304,12.6336
-0.0550209,12.7007
-0.0561049,12.7677
-0.0571822,12.8347
-0.058253,12.9016
-0.0593172,12.9686
-0.0603748,13.0354
-0.061426,13.1023
-0.0624706,13.169
-0.0635088,13.2358
-0.0645406,13.3025
-0.0655661,13.3692
-0.0665853,13.4358
-0.0675984,13.5024
-0.0686053,13.5689
-0.0696062,13.6354
-0.0706011,13.7019
-0.0715903,13.7683
-0.0725737,13.8347
-0.0735515,13.901
-0.0745239,13.9673
-0.0754909,14.0336
-0.0764528,14.0998
-0.0774099,14.1659
-0.0783626,14.232
-0.0793116,14.2981
-0.080257,14.3641
-0.0811994,14.4301
-0.0821392,14.496
-0.0830767,14.5619
-0.0840124,14.6277
-0.0849466,14.6935
-0.0858797,14.7592
-0.086812,14.8249
-0.0877437,14.8905
-0.0886751,14.956
-0.0896064,15.0215
-0.0905378,15.0869
-0.0914694,15.1523
-0.0924015,15.2176
-0.0933341,15.2829
-0.0942675,15.3481
-0.0952016,15.4132
-0.0961366,15.4783
-0.0970726,15.5433
-0.0980096,15.6082
-0.0989477,15.6731
-0.0998869,15.7379
-0.100827,15.8027
-0.101769,15.8674
-0.102711,15.932
-0.103655,15.9965
-0.104599,16.061
-0.105545,16.1254
-0.106491,16.1898
-0.107439,16.2541
-0.108386,16.3183
-0.109335,16.3825
-0.110283,16.4466
-0.111232,16.5106
-0.112181,16.5746
-0.113129,16.6385
-0.114077,16.7024
-0.115025,16.7662
-0.115971,16.8299
-0.116917,16.8936
-0.11786,16.9573
-0.118803,17.0209
-0.119743,17.0844
-0.12068,17.1479
-0.121615,17.2114
-0.122547,17.2748
-0.123475,17.3382
-0.124399,17.4015
-0.125319,17.4648
-0.126234,17.528
-0.127144,17.5913
-0.128048,17.6545
-0.128946,17.7176
-0.129838,17.7808
-0.130722,17.8439
-0.131598,17.907
-0.132467,17.9701
-0.133326,18.0332
-0.134176,18.0962
-0.135016,18.1593
-0.135846,18.2224
-0.136664,18.2854
-0.13747,18.3485
-0.138264,18.4116
-0.139045,18.4746
-0.139811,18.5377
-0.140564,18.6009
-0.1413,18.664
-0.142021,18.7272
-0.142725,18.7904
-0.143411,18.8537
-0.144079,18.917
-0.144729,18.9804
-0.145359,19.0439
-0.145969,19.1074
-0.146558,19.1711
-0.147126,19.2348
-0.147672,19.2986
-0.148195,19.3625
-0.148694,19.4265
-0.149169,19.4906
-0.149618,19.5549
-0.150042,19.6192
-0.150438,19.6837
-0.150807,19.7483
-0.151148,19.8131
-0.151461,19.878
-0.151744,19.943
-0.151998,20.0082
-0.152221,20.0735
-0.152414,20.139
-0.152575,20.2046
-0.152705,20.2704
-0.152803,20.3363
-0.152869,20.4024
-0.152902,20.4687
-0.152902,20.5351
-0.152869,20.6016
-0.152802,20.6684
-0.152702,20.7353
-0.152569,20.8023
-0.152401,20.8695
-0.1522,20.9368
-0.151964,21.0043
-0.151695,21.072
-0.151391,21.1398
-0.151054,21.2077
-0.150682,21.2758
-0.150277,21.344
-0.149838,21.4124
-0.149365,21.4809
-0.148859,21.5495
-0.148319,21.6182
-0.147747,21.687
-0.147142,21.756
-0.146505,21.825
-0.145836,21.8942
-0.145135,21.9634
-0.144402,22.0328
-0.143639,22.1022
-0.142846,22.1716
-0.142023,22.2412
-0.14117,22.3108
-0.140289,22.3804
-0.13938,22.4501
-0.138443,22.5197
-0.137479,22.5895
-0.136489,22.6592
-0.135473,22.7289
-0.134433,22.7986
-0.133369,22.8683
-0.132282,22.9379
-0.131172,23.0075
-0.130041,23.077
-0.12889,23.1465
-0.127719,23.2159
-0.126528,23.2852
-0.12532,23.3543
-0.124094,23.4234
-0.122851,23.4923
-0.121592,23.5611
-0.120318,23.6297
-0.119029,23.6982
-0.117726,23.7664
-0.11641,23.8345
-0.115082,23.9024
-0.113742,23.9701
-0.112391,24.0375
-0.11103,24.1047
-0.10966,24.1716
-0.108282,24.2383
-0.106896,24.3047
-0.105502,24.3708
-0.104102,24.4366
-0.102697,24.5021
-0.101286,24.5672
-0.0998702,24.6321
-0.0984507,24.6965
-0.0970278,24.7607
-0.0956019,24.8244
-0.0941738,24.8878
-0.0927437,24.9509
-0.0913122,25.0135
-0.0898798,25.0758
-0.0884468,25.1376
-0.0870138,25.1991
-0.085581,25.2602
-0.084149,25.3208
-0.0827179,25.3811
-0.0812882,25.4409
-0.0798601,25.5003
-0.078434,25.5593
-0.0770101,25.6179
-0.0755887,25.6761
-0.0741699,25.7338
-0.0727541,25.7912
-0.0713413,25.8481
-0.0699317,25.9045
-0.0685255,25.9606
-0.0671228,26.0163
-0.0657236,26.0715
-0.0643282,26.1263
-0.0629364,26.1807
-0.0615484,26.2348
-0.0601642,26.2884
-0.0587838,26.3416
-0.0574071,26.3944
-0.056034,26.4469
-0.0546646,26.499
-0.0532987,26.5507
-0.0519363,26.602
-0.0505771,26.653
-0.049221,26.7037
-0.0478679,26.754
-0.0465175,26.804
-0.0451697,26.8537
-0.0438241,26.9031
-0.0424806,26.9522
-0.0411389,27.001
-0.0397986,27.0495
-0.0384595,27.0978
-0.0371211,27.1458
-0.0357832,27.1936
-0.0344453,27.2412
-0.033107,27.2886
-0.031768,27.3358
-0.0304279,27.3828
-0.0290863,27.4297
-0.0277428,27.4764
-0.026397,27.5229
-0.0250484,27.5694
-0.0236967,27.6157
-0.0223413,27.6619
-0.0209818,27.708
-0.0196177,27.754
-0.0182485,27.8
-0.0168741,27.8459
-0.0154941,27.8918
-0.0141084,27.9377
-0.0127168,27.9835
-0.0113191,28.0294
-0.00991495,28.0752
-0.00850431,28.1211
-0.00708693,28.167
-0.00566265,28.2129
-0.00423128,28.2589
-0.00279267,28.305
-0.00134663,28.3511
0.000106969,28.3973
0.00156829,28.4435
0.00303748,28.4899
0.00451466,28.5364
0.00599997,28.5829
0.00749354,28.6296
0.00899548,28.6764
0.0105059,28.7233
0.0120249,28.7704
0.0135526,28.8176
0.0150891,28.8649
0.0166344,28.9124
0.0181887,28.96
0.019752,29.0078
0.0213244,29.0557
0.022906,29.1038
0.0244967,29.1521
0.0260967,29.2005
0.0277059,29.2491
0.0293245,29.2978
0.0309525,29.3468
0.0325898,29.3959
0.0342366,29.4451
0.0358927,29.4946
0.0375582,29.5442
0.0392331,29.594
0.0409175,29.6439
0.0426112,29.694
0.0443142,29.7443
0.0460266,29.7948
0.0477483,29.8454
0.0494793,29.8961
0.0512194,29.9471
0.0529687,29.9981
0.0547271,30.0493
0.0564945,30.1007
0.0582709,30.1522
0.0600561,30.2039
0.0618502,30.2556
0.0636529,30.3075
0.0654642,30.3595
0.067284,30.4116
0.0691123,30.4639
0.0709487,30.5162
0.0727934,30.5686
0.074646,30.6211
0.0765055,30.6736
0.0783699,30.7262
0.0802371,30.7789
0.0821052,30.8316
0.0839723,30.8843
0.0858367,30.9371
0.0876967,30.9898
0.0895508,31.0425
0.0913974,31.0953
0.0932352,31.1479
0.0950627,31.2006
0.0968789,31.2532
0.0986827,31.3057
0.100473,31.3582
0.102249,31.4106
0.10401,31.4629
0.105755,31.5152
0.107483,31.5673
0.109195,31.6194
0.110889,31.6714
0.112565,31.7232
0.114224,31.7749
0.115864,31.8266
0.117486,31.8781
0.119089,31.9295
0.120675,31.9807
0.122242,32.0319
0.123792,32.0829
0.125325,32.1338
0.126841,32.1845
0.128341,32.2351
0.129825,32.2856
0.131295,32.3359
0.13275,32.3861
0.134193,32.4362
0.135623,32.4861
0.137043,32.5359
0.138453,32.5855
0.139855,32.6351
0.14125,32.6844
0.142639,32.7337
0.144025,32.7828
0.145408,32.8318
0.146792,32.8807
0.148176,32.9295
0.149564,32.9781
0.150957,33.0266
0.152358,33.0751
0.153769,33.1234
0.155191,33.1716
0.156628,33.2197
0.158083,33.2678
0.159556,33.3157
0.161052,33.3636
0.162573,33.4114
0.164122,33.4592
0.165702,33.5069
0.167315,33.5546
0.168966,33.6022
0.170657,33.6498
0.172391,33.6973
0.174173,33.7449
0.176005,33.7925
0.177891,33.84
0.179835,33.8876
0.18184,33.9352
0.183911,33.9829
0.186051,34.0306
0.188264,34.0783
0.190554,34.1262
0.192918,34.1741
0.195352,34.2221
0.197854,34.2702
0.200422,34.3185
0.203054,34.3669
0.205747,34.4155
0.2085,34.4643
0.211311,34.5132
0.214179,34.5623
0.217103,34.6117
0.220083,34.6612
0.223121,34.711
0.226217,34.7611
0.229375,34.8114
0.232595,34.862
0.235879,34.9129
0.23923,34.964
0.24265,35.0155
0.246141,35.0674
0.249706,35.1195
0.253348,35.172
0.257068,35.2248
0.260871,35.278
0.264759,35.3316
0.268736,35.3855
0.272805,35.4398
0.27697,35.4945
0.281233,35.5496
0.2856,35.6051
0.290073,35.6609
0.294658,35.7172
0.299358,35.7739
0.304177,35.831
0.309121,35.8885
0.314194,35.9463
0.3194,36.0046
0.324746,36.0634
0.330235,36.1225
0.335873,36.182
0.341665,36.2419
0.347618,36.3022
0.353736,36.363
0.360026,36.4241
0.366493,36.4856
0.373143,36.5475
0.379984,36.6098
0.38702,36.6724
0.39426,36.7354
0.401709,36.7988
0.409373,36.8626
0.417262,36.9266
0.42538,36.991
0.433736,37.0558
0.442337,37.1208
0.45119,37.1862
0.460303,37.2518
0.469685,37.3178
0.479342,37.384
0.489283,37.4504
0.499517,37.5171
0.510051,37.5841
0.520894,37.6512
0.532056,37.7186
0.543544,37.7861
0.555367,37.8538
0.567536,37.9216
0.580058,37.9896
0.592944,38.0577
0.606203,38.1259
0.619849,38.1941
0.633898,38.2625
0.648365,38.3309
0.663264,38.3994
0.67861,38.4679
0.694416,38.5364
0.710693,38.605
0.727454,38.6736
0.744711,38.7423
0.762474,38.8109
0.780754,38.8795
0.799569,38.9481
0.818933,39.0166
0.838863,39.0851
0.859373,39.1535
0.880476,39.2218
0.902187,39.2901
0.924517,39.3582
0.947477,39.4262
0.97108,39.4941
0.995334,39.5618
1.02025,39.6293
1.04583,39.6967
1.0721,39.7639
1.09904,39.8309
1.12668,39.8977
1.15501,39.9643
1.18405,40.0307
1.21379,40.0968
1.24423,40.1626
1.27539,40.2282
1.30726,40.2936
1.33984,40.3586
1.37314,40.4233
1.40715,40.4878
1.44187,40.5519
1.4773,40.6157
1.51344,40.6792
1.55028,40.7424
1.58782,40.8052
1.62605,40.8676
1.66497,40.9297
1.70458,40.9914
1.74485,41.0527
1.78579,41.1136
1.82739,41.1742
1.86963,41.2343
1.91252,41.294
1.95602,41.3533
2.00014,41.4122
2.04486,41.4706
2.09017,41.5286
2.13605,41.5862
2.18249,41.6433
2.22947,41.7
2.27698,41.7562
2.32499,41.8119
2.3735,41.8671
2.42248,41.9219
2.47191,41.9762
2.52177,42.03
2.57204,42.0834
2.62271,42.1362
2.67373,42.1885
2.72511,42.2404
2.7768,42.2917
2.82878,42.3425
2.88104,42.3928
2.93353,42.4426
2.98625,42.4919
3.03916,42.5406
3.09225,42.5888
3.14549,42.6365
3.19887,42.6836
3.25236,42.7302
3.30595,42.7763
3.35961,42.8218
3.41333,42.8668
3.46707,42.9112
3.52083,42.9551
3.57458,42.9985
3.62829,43.0412
3.68193,43.0834
3.73548,43.1251
3.78891,43.1661
3.84221,43.2065
3.89535,43.2464
3.94831,43.2856
4.00107,43.3242
4.0536,43.3621
4.10589,43.3995
4.15792,43.4362
4.20967,43.4722
4.26112,43.5076
4.31226,43.5423
4.36307,43.5764
4.41354,43.6098
4.46365,43.6426
4.51339,43.6747
4.56275,43.7061
4.61171,43.7368
4.66027,43.7669
4.70841,43.7963
4.75612,43.825
4.8034,43.8531
4.85023,43.8805
4.89662,43.9072
4.94254,43.9332
4.98801,43.9585
5.03301,43.9832
5.07753,44.0073
5.12158,44.0306
5.16515,44.0533
5.20825,44.0754
5.25086,44.0968
5.29299,44.1176
5.33464,44.1377
5.37581,44.1572
5.4165,44.1761
5.45672,44.1943
5.49647,44.2119
5.53575,44.229
5.57456,44.2454
5.61292,44.2612
5.65083,44.2765
5.6883,44.2912
5.72533,44.3054
5.76193,44.3189
5.79812,44.332
5.8339,44.3445
5.86929,44.3565
5.90429,44.368
5.93893,44.3791
5.9732,44.3896
6.00714,44.3997
6.04074,44.4093
6.07403,44.4185
6.10703,44.4273
6.13974,44.4357
6.1722,44.4436
6.2044,44.4512
6.23637,44.4584
6.26812,44.4653
6.29966,44.4717
6.33102,44.4779
6.36221,44.4837
6.39325,44.4891
6.42416,44.4943
6.45495,44.4991
6.48564,44.5036
6.51625,44.5078
6.54677,44.5118
6.57724,44.5155
6.60765,44.5189
6.63801,44.5222
6.66835,44.5252
6.69866,44.5279
6.72896,44.5305
6.75925,44.5329
6.78955,44.5351
6.81986,44.5371
6.8502,44.539
6.88056,44.5407
6.91096,44.5423
6.94141,44.5437
6.97191,44.5451
7.00246,44.5463
7.03308,44.5474
7.06377,44.5484
7.09454,44.5493
7.12538,44.5502
7.15632,44.5509
7.18734,44.5516
7.21846,44.5523
7.24968,44.5529
7.281,44.5534
7.31243,44.5539
7.34397,44.5544
7.37562,44.5548
7.40738,44.5552
7.43926,44.5556
7.47126,44.556
7.50338,44.5564
7.53562,44.5567
7.56798,44.5571
7.60046,44.5574
7.63306,44.5578
7.66579,44.5582
7.69863,44.5585
7.7316,44.5589
7.76468,44.5593
7.79788,44.5597
7.8312,44.5602
7.86463,44.5606
7.89817,44.5611
7.93181,44.5615
7.96557,44.562
7.99942,44.5626
8.03337,44.5631
8.06741,44.5637
8.10154,44.5642
8.13575,44.5648
8.17004,44.5654
8.2044,44.5661
8.23883,44.5667
8.27332,44.5674
8.30786,44.568
8.34245,44.5687
8.37708,44.5693
8.41175,44.57
8.44644,44.5706
8.48115,44.5713
8.51587,44.5719
8.55059,44.5725
8.5853,44.5731
8.62001,44.5737
8.65469,44.5742
8.68935,44.5747
8.72397,44.5752
8.75854,44.5756
8.79307,44.5759
8.82754,44.5763
8.86196,44.5765
8.89631,44.5768
8.9306,44.577
8.96482,44.5771
8.99897,44.5773
9.03304,44.5773
9.06703,44.5774
9.10093,44.5774
9.13475,44.5774
9.16848,44.5773
9.20211,44.5772
9.23565,44.5771
9.26909,44.5769
9.30242,44.5767
9.33566,44.5765
9.36879,44.5762
9.40181,44.5759
9.43473,44.5756
9.46753,44.5752
9.50022,44.5748
9.5328,44.5744
9.56527,44.5739
9.59762,44.5734
9.62986,44.5729
9.66198,44.5723
9.69398,44.5717
9.72587,44.5711
9.75764,44.5705
9.7893,44.5698
9.82084,44.5691
9.85227,44.5683
9.88358,44.5676
9.91478,44.5667
9.94586,44.5659
9.97684,44.565
10.0077,44.5641
10.0385,44.5632
10.0691,44.5622
10.0997,44.5612
10.1301,44.5601
10.1604,44.5591
10.1907,44.5579
10.2208,44.5568
10.2509,44.5556
10.2808,44.5544
10.3107,44.5531
10.3405,44.5518
10.3702,44.5505
10.3999,44.5491
10.4294,44.5476
10.4589,44.5462
10.4883,44.5447
10.5177,44.5431
10.547,44.5415
10.5763,44.5399
10.6055,44.5382
10.6346,44.5364
10.6638,44.5346
10.6929,44.5328
10.7219,44.5309
10.751,44.529
10.78,44.527
10.809,44.525
10.838,44.5229
10.867,44.5207
10.896,44.5185
10.925,44.5163
10.954,44.514
10.983,44.5116
11.012,44.5092
11.041,44.5067
11.0701,44.5041
11.0992,44.5015
11.1283,44.4989
11.1575,44.4962
11.1867,44.4934
11.2159,44.4905
11.2452,44.4876
11.2745,44.4846
11.3039,44.4816
11.3333,44.4785
11.3628,44.4753
11.3923,44.4721
11.4219,44.4688
11.4516,44.4654
11.4813,44.462
11.511,44.4585
11.5409,44.4549
11.5708,44.4513
11.6007,44.4476
11.6308,44.4438
11.6609,44.44
11.691,44.4361
11.7213,44.4321
11.7516,44.428
11.7819,44.4239
11.8124,44.4197
11.8429,44.4155
11.8735,44.4111
11.9041,44.4067
11.9349,44.4023
11.9657,44.3977
11.9965,44.3931
12.0274,44.3884
12.0584,44.3837
12.0895,44.3788
12.1206,44.3739
12.1518,44.369
12.183,44.3639
12.2143,44.3588
12.2457,44.3536
12.2771,44.3484
12.3086,44.3431
12.3401,44.3377
12.3717,44.3322
12.4033,44.3267
12.4349,44.3211
12.4666,44.3154
12.4983,44.3097
12.5301,44.3039
12.5619,44.298
12.5937,44.2921
12.6255,44.2861
12.6574,44.28
12.6893,44.2738
12.7211,44.2676
12.753,44.2614
12.7849,44.255
12.8168,44.2486
12.8487,44.2422
12.8806,44.2357
12.9124,44.2291
12.9443,44.2224
12.9761,44.2157
13.0079,44.209
13.0397,44.2022
13.0714,44.1953
13.1031,44.1884
13.1348,44.1814
13.1664,44.1743
13.198,44.1672
13.2295,44.1601
13.261,44.1529
13.2924,44.1456
13.3237,44.1383
13.355,44.131
13.3863,44.1235
13.4174,44.1161
13.4485,44.1086
13.4795,44.101
13.5105,44.0933
13.5414,44.0857
13.5722,44.0779
13.6029,44.0701
13.6336,44.0623
13.6641,44.0544
13.6946,44.0465
13.725,44.0385
13.7553,44.0304
13.7856,44.0223
13.8157,44.0142
13.8458,44.006
13.8758,43.9977
13.9057,43.9894
13.9355,43.981
13.9653,43.9726
13.9949,43.9641
14.0245,43.9556
14.054,43.947
14.0833,43.9384
14.1127,43.9297
14.1419,43.9209
14.171,43.9121
14.2001,43.9032
14.2291,43.8943
14.258,43.8853
14.2868,43.8763
14.3156,43.8672
14.3443,43.858
14.3729,43.8488
14.4014,43.8395
14.4299,43.8302
14.4583,43.8208
14.4867,43.8113
14.515,43.8017
14.5432,43.7921
14.5714,43.7825
14.5995,43.7727
14.6276,43.7629
14.6556,43.7531
14.6836,43.7431
14.7115,43.7331
14.7394,43.723
14.7673,43.7129
14.7952,43.7026
14.823,43.6923
14.8508,43.682
14.8786,43.6715
14.9063,43.661
14.9341,43.6504
14.9618,43.6398
14.9895,43.629
15.0172,43.6182
15.0449,43.6074
15.0726,43.5964
15.1003,43.5854
15.128,43.5744
15.1557,43.5632
15.1834,43.552
15.2111,43.5407
15.2388,43.5293
15.2666,43.5179
15.2943,43.5064
15.3221,43.4948
15.3499,43.4832
15.3777,43.4714
15.4056,43.4596
15.4335,43.4478
15.4614,43.4358
15.4894,43.4238
15.5174,43.4117
15.5454,43.3995
15.5734,43.3872
15.6016,43.3749
15.6297,43.3624
15.6579,43.3499
15.6861,43.3373
15.7144,43.3246
15.7428,43.3118
15.7712,43.299
15.7996,43.286
15.8281,43.273
15.8566,43.2599
15.8852,43.2466
15.9139,43.2333
15.9426,43.2199
15.9714,43.2064
16.0002,43.1928
16.0291,43.1791
16.0581,43.1653
16.0871,43.1514
16.1162,43.1374
16.1453,43.1233
16.1745,43.1091
16.2038,43.0948
16.2331,43.0803
16.2626,43.0658
16.292,43.0511
16.3216,43.0363
16.3512,43.0215
16.3808,43.0064
16.4105,42.9913
16.4403,42.9761
16.4702,42.9607
16.5001,42.9452
16.5301,42.9296
16.5602,42.9138
16.5903,42.8979
16.6205,42.8819
16.6508,42.8658
16.6811,42.8495
16.7115,42.833
16.7419,42.8165
16.7724,42.7997
16.803,42.7829
16.8336,42.7659
16.8643,42.7487
16.8951,42.7314
16.9259,42.7139
16.9568,42.6963
16.9877,42.6785
17.0188,42.6606
17.0498,42.6425
17.081,42.6243
17.1122,42.6059
17.1435,42.5873
17.1749,42.5686
17.2063,42.5497
17.2378,42.5307
17.2694,42.5114
17.301,42.492
17.3327,42.4725
17.3645,42.4527
17.3963,42.4328
17.4283,42.4127
17.4603,42.3924
17.4923,42.3719
17.5245,42.3512
17.5567,42.3303
17.589,42.3093
17.6214,42.288
17.6538,42.2666
17.6863,42.245
17.7189,42.2231
17.7515,42.2011
17.7842,42.1788
17.817,42.1564
17.8499,42.1338
17.8828,42.1109
17.9158,42.0879
17.9489,42.0647
17.982,42.0412
18.0152,42.0176
18.0484,41.9937
18.0817,41.9696
18.1151,41.9453
18.1485,41.9209
18.182,41.8962
18.2155,41.8713
18.2491,41.8462
18.2827,41.8209
18.3164,41.7953
18.3501,41.7696
18.3839,41.7437
18.4177,41.7175
18.4516,41.6912
18.4855,41.6646
18.5194,41.6378
18.5534,41.6109
18.5874,41.5837
18.6214,41.5563
18.6554,41.5287
18.6895,41.5009
18.7235,41.4729
18.7576,41.4447
18.7917,41.4163
18.8258,41.3877
18.86,41.359
18.8941,41.33
18.9282,41.3008
18.9623,41.2714
18.9964,41.2418
19.0305,41.2121
19.0646,41.1821
19.0986,41.152
19.1327,41.1217
19.1667,41.0912
19.2007,41.0605
19.2347,41.0296
19.2686,40.9985
19.3025,40.9672
19.3364,40.9358
19.3703,40.9042
19.4041,40.8724
19.4378,40.8404
19.4716,40.8082
19.5053,40.7759
19.5389,40.7434
19.5725,40.7107
19.606,40.6778
19.6395,40.6447
19.6729,40.6115
19.7062,40.5781
19.7395,40.5445
19.7726,40.5107
19.8058,40.4768
19.8388,40.4427
19.8718,40.4084
19.9046,40.374
19.9374,40.3394
19.9701,40.3046
20.0027,40.2697
20.0352,40.2345
20.0677,40.1992
20.1,40.1638
20.1322,40.1282
20.1643,40.0924
20.1964,40.0564
20.2283,40.0203
20.2601,39.9841
20.2918,39.9476
20.3234,39.911
20.3549,39.8743
20.3862,39.8374
20.4175,39.8003
20.4486,39.7631
20.4797,39.7257
20.5106,39.6881
20.5414,39.6504
20.5721,39.6126
20.6026,39.5746
20.6331,39.5365
20.6634,39.4982
20.6936,39.4597
20.7237,39.4211
20.7537,39.3824
20.7835,39.3435
20.8133,39.3045
20.8429,39.2653
20.8724,39.226
20.9017,39.1865
20.931,39.1469
20.9601,39.1072
20.9891,39.0673
21.018,39.0273
21.0468,38.9872
21.0755,38.9469
21.104,38.9065
21.1325,38.8659
21.1608,38.8253
21.189,38.7845
21.2171,38.7435
21.2451,38.7025
21.2729,38.6613
21.3007,38.62
21.3284,38.5786
21.3559,38.5371
21.3833,38.4955
21.4106,38.4538
21.4379,38.412
21.4649,38.3701
21.4919,38.3282
21.5188,38.2861
21.5456,38.244
21.5722,38.2018
21.5988,38.1595
21.6252,38.1172
21.6515,38.0748
21.6777,38.0323
21.7038,37.9898
21.7298,37.9472
21.7557,37.9045
21.7815,37.8618
21.8071,37.8191
21.8326,37.7763
21.8581,37.7335
21.8834,37.6906
21.9086,37.6476
21.9337,37.6047
21.9586,37.5616
21.9835,37.5186
22.0083,37.4754
22.0329,37.4323
22.0574,37.3891
22.0819,37.3458
22.1062,37.3025
22.1304,37.2591
22.1545,37.2157
22.1786,37.1722
22.2025,37.1287
22.2263,37.0851
22.25,37.0415
22.2736,36.9978
22.2971,36.954
22.3205,36.9101
22.3439,36.8662
22.3671,36.8222
22.3903,36.7781
22.4133,36.7339
22.4363,36.6896
22.4592,36.6452
22.482,36.6008
22.5048,36.5562
22.5274,36.5115
22.55,36.4666
22.5725,36.4217
22.595,36.3766
22.6173,36.3314
22.6397,36.286
22.6619,36.2404
22.6841,36.1948
22.7062,36.1489
22.7283,36.1028
22.7504,36.0566
22.7724,36.0102
22.7943,35.9636
22.8162,35.9167
22.8381,35.8696
22.8599,35.8224
22.8818,35.7748
22.9035,35.727
22.9253,35.679
22.9471,35.6306
22.9688,35.582
22.9905,35.5331
23.0123,35.4838
